"CUST_ID","CUST_FIRST_NAME","CUST_LAST_NAME","CUST_GENDER","CUST_YEAR_OF_BIRTH","CUST_MARITAL_STATUS","CUST_STREET_ADDRESS","CUST_POSTAL_CODE","CUST_CITY","CUST_CITY_ID","CUST_STATE_PROVINCE","CUST_STATE_PROVINCE_ID","COUNTRY_ID","CUST_MAIN_PHONE_NUMBER","CUST_INCOME_LEVEL","CUST_CREDIT_LIMIT","CUST_EMAIL","CUST_TOTAL","CUST_TOTAL_ID","CUST_SRC_ID","CUST_EFF_FROM","CUST_EFF_TO","CUST_VALID"
5113,"Decima","Nance","M",1983,"married","7 South Carbon Circle","63507","Erding",51454,"Bayern",52561,52776,"581-141-4998","F: 110,000 - 129,999",1500,"Nance@company.example.com","Customer total",52772,,2019-01-01,,"I"
22043,"Decima","Nance","M",1959,"married","77 East Carbon Avenue","76155","Idar-Oberstein",51678,"Rheinland-Pfalz",52710,52776,"204-781-4432","F: 110,000 - 129,999",1500,"Nance@company.example.com","Customer total",52772,,2019-01-01,,"I"
25600,"Decima","Nance","M",1968,"","77 South Pope Avenue","65090","Petite-Pierre La",52110,"Alsace",52546,52779,"451-360-4159","F: 110,000 - 129,999",7000,"Nance@company.example.com","Customer total",52772,,2019-01-01,,"I"
29155,"Decima","Nance","M",1995,"single","87 North Dickinson Avenue","73421","Bondy",51206,"Ile-de-France",52623,52779,"139-547-8381","F: 110,000 - 129,999",9000,"Nance@company.example.com","Customer total",52772,,2019-01-01,,"I"
32710,"Decima","Nance","M",1986,"married","97 East Scotts Bluff Avenue","64308","North Utica",51994,"IL",52619,52790,"300-339-4202","F: 110,000 - 129,999",1500,"Nance@company.example.com","Customer total",52772,,2019-01-01,,"I"
38044,"Decima","Rokus","M",1989,"married","107 West Carbon Avenue","57809","New Berry",51977,"IN",52621,52790,"227-360-1483","F: 110,000 - 129,999",1500,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"I"
41599,"Decima","Rokus","M",1990,"","117 Pope Avenue","33269","Bad Kreuznach",51154,"Rheinland-Pfalz",52710,52776,"474-547-1618","F: 110,000 - 129,999",7000,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"I"
45154,"Decima","Rokus","M",1953,"single","117 South Dickinson Avenue","58140","Meribel",51910,"Rhtne-Alpes",52711,52779,"595-339-6502","F: 110,000 - 129,999",9000,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"I"
9191,"Decima","Rokus","M",1993,"single","17 Wabash Court","84434","Bourges",51210,"Centre",52573,52779,"437-547-7647","F: 110,000 - 129,999",9000,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"I"
44746,"Decima","Rokus","M",1962,"married","17 South Larue Court","84020","Sykesville",52335,"MD",52652,52790,"693-339-9889","F: 110,000 - 129,999",1500,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"I"
48933,"Decima","Rokus","M",1965,"","27 North Athens Boulevard","60193","Little Port",51800,"IA",52618,52790,"278-470-1211","F: 110,000 - 129,999",7000,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"I"
2489,"Decima","Rokus","M",1958,"single","37 East Montour Street","62980","Malakoff",51895,"Ile-de-France",52623,52779,"260-141-1188","F: 110,000 - 129,999",9000,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"A"
6044,"Decima","Rokus","M",1956,"married","47 Carbon Road","55526","Alma",51056,"AR",52540,52790,"203-624-2590","F: 110,000 - 129,999",1500,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"A"
9599,"Decima","Rokus","M",1960,"","47 North Pope Road","56207","Evry",51460,"Ile-de-France",52623,52779,"696-781-6361","F: 110,000 - 129,999",7000,"Rokus@company.example.com","Customer total",52772,,2019-01-01,,"I"
34472,"Carlyle","Emit","M",1962,"married","97 North Mills Avenue","63736","Killarney",51728,"Kerry",52637,52772,"149-439-4599","G: 130,000 - 149,999",1500,"Emit@company.example.com","Customer total",52772,,2019-01-01,,"I"
37138,"Carlyle","Glad","M",1964,"married","107 East Day Avenue","67843","Arbuckle",51069,"CA",52567,52790,"682-741-9919","G: 130,000 - 149,999",1500,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
40693,"Carlyle","Glad","M",1985,"","107 South San Sebastian Avenue","63736","Killarney",51728,"Kerry",52637,52772,"501-439-6554","G: 130,000 - 149,999",7000,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
44248,"Carlyle","Glad","M",1978,"single","117 North Griggs Avenue","31933","Barcelona",51164,"Barcelona",52560,52778,"113-437-7841","G: 130,000 - 149,999",9000,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
50125,"Carlyle","Glad","M",1992,"single","17 Allen Court","85858","Karlsruhe",51718,"Baden-Wuerttemberg",52559,52776,"111-439-7615","G: 130,000 - 149,999",9000,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
35681,"Carlyle","Glad","M",1955,"married","17 North Mills Court","59500","El Sobrante",51446,"CA",52567,52790,"494-437-7492","G: 130,000 - 149,999",3000,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
48027,"Carlyle","Glad","M",1979,"","27 West Bureau Boulevard","61795","Eindhoven",51444,"Noord-Brabant",52682,52770,"326-518-9514","G: 130,000 - 149,999",7000,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
1583,"Carlyle","Glad","M",1995,"single","37 Phillips Street","40804","Badalona",51158,"Barcelona",52560,52778,"337-459-2475","G: 130,000 - 149,999",9000,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
5138,"Carlyle","Glad","M",1955,"married","37 South Day Street","39318","Torrevieja",52374,"Alicante",52544,52778,"353-266-6491","G: 130,000 - 149,999",3000,"Glad@company.example.com","Customer total",52772,,2019-01-01,,"I"
3371,"Charlie","Ricketts","M",1945,"","37 West Lake Street","85858","Karlsruhe",51718,"Baden-Wuerttemberg",52559,52776,"457-411-2329","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"A"
6926,"Charlie","Ricketts","M",1941,"single","47 East Arapahoe Road","65910","Great Yarmouth",51590,"England - Norfolk",52591,52789,"476-763-1230","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
10481,"Charlie","Ricketts","M",1987,"married","47 South Mono Road","74793","Lunel",51812,"Languedoc-Roussillon",52645,52779,"506-165-8414","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
14037,"Charlie","Ricketts","M",1962,"","57 North Caldwell Drive","69776","Hiseville",51663,"KY",52632,52790,"601-675-6950","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
17592,"Charlie","Ricketts","M",1964,"single","67 East Platte Avenue","86319","Salamanca",52286,"Salamanca",52733,52778,"266-186-8313","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
21148,"Charlie","Ricketts","M",1959,"married","77 Delaware Avenue","73216","Frederick",51519,"CO",52569,52790,"612-479-1840","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
24704,"Charlie","Ricketts","M",1965,"","77 North Sarasota Avenue","55787","Montara",51919,"CA",52567,52790,"247-699-7433","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
28259,"Charlie","Ricketts","M",1932,"single","87 West Gwinnett Avenue","54845","Haswell",51651,"CO",52569,52790,"292-411-4169","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
31814,"Charlie","Ricketts","M",1984,"married","97 Vieques Avenue","57128","Barry",51166,"Wales - South Glamorgan",52764,52789,"471-763-9489","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
35370,"Charlie","Ricketts","M",1985,"","97 South Lake Avenue","64852","Helmond",51657,"Noord-Brabant",52682,52770,"502-165-2364","A: Below 30,000",1500,"Ricketts@company.example.com","Customer total",52772,,2019-01-01,,"I"
36259,"Charlie","Rigsby","M",1980,"single","107 Gwinnett Avenue","70577","Paterna",52105,"Valencia",52755,52778,"560-186-9047","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
39814,"Charlie","Rigsby","M",1978,"married","107 North Vieques Avenue","57579","Dingle",51389,"Kerry",52637,52772,"662-479-2894","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
43370,"Charlie","Rigsby","M",1936,"","117 West Lake Avenue","67843","Arbuckle",51069,"CA",52567,52790,"218-699-4331","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
26892,"Charlie","Rigsby","M",1951,"single","17 West Platte Court","71750","Salthill",52287,"Galway",52608,52772,"354-699-8836","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
47148,"Charlie","Rigsby","M",1953,"married","27 East Delaware Boulevard","85858","Karlsruhe",51718,"Baden-Wuerttemberg",52559,52776,"286-411-2217","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
50703,"Charlie","Rigsby","M",1930,"","27 South Sarasota Boulevard","59500","El Sobrante",51446,"CA",52567,52790,"315-763-5185","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
4259,"Charlie","Rigsby","M",1935,"single","37 North Gwinnett Street","61795","Eindhoven",51444,"Noord-Brabant",52682,52770,"321-165-4553","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
7815,"Charlie","Rigsby","M",1934,"married","47 East Vieques Road","40804","Badalona",51158,"Barcelona",52560,52778,"344-675-2314","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
11370,"Charlie","Rigsby","M",1967,"","57 Lake Drive","39318","Torrevieja",52374,"Alicante",52544,52778,"585-186-5233","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
14926,"Charlie","Rigsby","M",1986,"single","57 South Arapahoe Drive","38082","Greenwich",51591,"England - Greater London",52589,52789,"525-479-8688","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
18481,"Charlie","Rigsby","M",1931,"married","67 West Mono Avenue","52602","Blountstown",51200,"FL",52595,52790,"443-699-5093","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
4336,"Charlie","Rigsby","M",1928,"","7 South Caldwell Circle","79359","Lindau",51798,"Bayern",52561,52776,"413-479-7367","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
22036,"Charlie","Rigsby","M",1973,"","77 East Caldwell Avenue","78558","Los Angeles",51806,"CA",52567,52790,"232-411-3909","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
25593,"Charlie","Rigsby","M",1989,"single","77 South Platte Avenue","85057","Cardiff",51316,"Wales - South Glamorgan",52764,52789,"293-763-1517","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
29148,"Charlie","Rigsby","M",1937,"married","87 North Delaware Avenue","64852","Helmond",51657,"Noord-Brabant",52682,52770,"654-165-3247","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
32703,"Charlie","Rigsby","M",1948,"","97 East Sarasota Avenue","45704","Mackville",51890,"KY",52632,52790,"610-675-6543","A: Below 30,000",1500,"Rigsby@company.example.com","Customer total",52772,,2019-01-01,,"I"
37148,"Charlie","Zimmer","M",1982,"married","107 East Delaware Avenue","33866","Bergen op Zoom",51181,"Noord-Brabant",52682,52770,"127-699-1445","A: Below 30,000",1500,"Zimmer@company.example.com","Customer total",52772,,2019-01-01,,"I"
40703,"Charlie","Zimmer","M",1942,"","107 South Sarasota Avenue","63736","Killarney",51728,"Kerry",52637,52772,"317-411-7875","A: Below 30,000",1500,"Zimmer@company.example.com","Customer total",52772,,2019-01-01,,"I"
2463,"Candice","Lloyd","M",1997,"single","37 East Meriwether Street","76625","Abingdon",51043,"England - Oxfordshire",52592,52789,"116-249-5683","J: 190,000 - 249,999",11000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"A"
6018,"Candice","Lloyd","M",1966,"married","47 Brown Road","78371","Inverness",51681,"Scotland - Highlands and Islands",52737,52789,"581-129-8248","J: 190,000 - 249,999",9000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
9573,"Candice","Lloyd","M",1969,"","47 North Pawnee Road","78558","Los Angeles",51806,"CA",52567,52790,"162-181-4396","J: 190,000 - 249,999",9000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"A"
13129,"Candice","Lloyd","M",1970,"single","57 West Custer Drive","77076","Cantoria",51312,"Almeria",52545,52778,"430-441-1468","J: 190,000 - 249,999",11000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
16685,"Candice","Lloyd","M",1964,"married","67 San Bernardino Avenue","64852","Helmond",51657,"Noord-Brabant",52682,52770,"580-617-6074","J: 190,000 - 249,999",9000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
20240,"Candice","Lloyd","M",1972,"","67 South Grand View Avenue","82590","Warstein",52497,"Nordrhein-Westfalen",52684,52776,"546-284-4296","J: 190,000 - 249,999",9000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
23796,"Candice","Lloyd","M",1968,"single","77 West Tulare Avenue","75917","Molino",51917,"FL",52595,52790,"117-564-1301","J: 190,000 - 249,999",11000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
27351,"Candice","Lloyd","M",1996,"","87 East Kingman Avenue","61035","Ferrals-les-Montagnes",51502,"Languedoc-Roussillon",52645,52779,"120-249-8986","J: 190,000 - 249,999",9000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
30906,"Candice","Lloyd","M",1971,"","97 Alameda Avenue","67843","Arbuckle",51069,"CA",52567,52790,"239-129-3462","J: 190,000 - 249,999",9000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
34463,"Candice","Lloyd","M",1973,"single","97 North Meriwether Avenue","63736","Killarney",51728,"Kerry",52637,52772,"395-181-5577","J: 190,000 - 249,999",11000,"Lloyd@company.example.com","Customer total",52772,,2019-01-01,,"I"
36240,"Candice","Lotto","M",1972,"","107 Grand View Avenue","48797","Wymondham",52520,"England - Norfolk",52591,52789,"607-564-5908","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
39795,"Candice","Lotto","M",1999,"single","107 North Tulare Avenue","66437","Asten",51075,"Noord-Brabant",52682,52770,"149-249-8689","J: 190,000 - 249,999",11000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
43351,"Candice","Lotto","M",1990,"married","117 West Kingman Avenue","40365","Tralee",52379,"Kerry",52637,52772,"666-129-7098","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
26703,"Candice","Lotto","M",1966,"","17 West Pawnee Court","35799","Halifax",51646,"England - West Yorkshire",52594,52789,"334-129-9476","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
47129,"Candice","Lotto","M",1989,"single","27 East Custer Boulevard","71839","King's Lynn",51729,"England - Norfolk",52591,52789,"226-181-4018","J: 190,000 - 249,999",11000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
50684,"Candice","Lotto","M",1987,"married","27 South San Bernardino Boulevard","86668","Norwich",51995,"England - Norfolk",52591,52789,"206-441-7914","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
4240,"Candice","Lotto","M",1963,"","37 North Grand View Street","44130","San Mateo",52290,"CA",52567,52790,"647-617-8298","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"A"
7796,"Candice","Lotto","M",1961,"single","47 East Tulare Road","89369","Thame",52364,"England - Oxfordshire",52592,52789,"437-284-2805","J: 190,000 - 249,999",11000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
11351,"Candice","Lotto","M",1979,"married","57 Kingman Drive","58488","Dolores",51391,"CO",52569,52790,"693-564-6391","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
14907,"Candice","Lotto","M",1964,"","57 South Alameda Drive","66361","Velbert",52436,"Nordrhein-Westfalen",52684,52776,"278-249-5028","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
18462,"Candice","Lotto","M",1985,"single","67 West Meriwether Avenue","33866","Bergen op Zoom",51181,"Noord-Brabant",52682,52770,"260-129-3599","J: 190,000 - 249,999",11000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
2447,"Candice","Lotto","M",1964,"married","7 South Brown Circle","38082","Greenwich",51591,"England - Greater London",52589,52789,"626-249-9967","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"A"
22017,"Candice","Lotto","M",1967,"married","77 East Brown Avenue","83601","San Francisco",52289,"CA",52567,52790,"203-181-5336","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
25574,"Candice","Lotto","M",1988,"","77 South Pawnee Avenue","91906","Clermont-l'Herault",51329,"Languedoc-Roussillon",52645,52779,"696-441-5660","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
29129,"Candice","Lotto","M",1981,"single","87 North Custer Avenue","68644","Schwaebisch Gmuend",52300,"Baden-Wuerttemberg",52559,52776,"358-617-5530","J: 190,000 - 249,999",11000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
32684,"Candice","Lotto","M",1971,"married","97 East San Bernardino Avenue","32701","Freising",51522,"Bayern",52561,52776,"567-284-8661","J: 190,000 - 249,999",9000,"Lotto@company.example.com","Customer total",52772,,2019-01-01,,"I"
38908,"Candida","Mumm","M",1980,"married","107 North Albany Avenue","62145","Nuernberg",51996,"Bayern",52561,52776,"292-490-4985","G: 130,000 - 149,999",5000,"Mumm@company.example.com","Customer total",52772,,2019-01-01,,"I"
42463,"Candida","Mumm","M",1957,"","117 East Merrick Avenue","31132","Saint Marks",52279,"FL",52595,52790,"471-404-5594","G: 130,000 - 149,999",15000,"Mumm@company.example.com","Customer total",52772,,2019-01-01,,"I"
17825,"Candida","Mumm","M",1996,"single","17 East San Diego Court","79889","Krefeld",51738,"Nordrhein-Westfalen",52684,52776,"697-404-8266","G: 130,000 - 149,999",3000,"Mumm@company.example.com","Customer total",52772,,2019-01-01,,"I"
46241,"Candida","Mumm","M",1987,"married","27 Grant Boulevard","38082","Greenwich",51591,"England - Greater London",52589,52789,"142-302-9436","G: 130,000 - 149,999",5000,"Mumm@company.example.com","Customer total",52772,,2019-01-01,,"I"
